112078,Cameron Cam Smedley,1,25,178,75,174
112079,Raymond John Ray Smedley,1,20,181,70,413
112080,Rolf Viktor Smedmark,1,26,183,71,1012
112081,Viktor Reinhold Smeds,1,22,0,0,350
112082,Harald Gunvald Smedvik Hansen ,1,20,0,0,742
112083,Raymond Leslie Smee,1,21,0,0,66
112084,Bernard Smeekens,1,25,185,83,96
112085,Johannes Godefridus Jan Smeekens,1,28,0,74.5,705
112086,Johannes Adrianus Albertus Jan Smeekens,1,23,176,72,705
112087,Joseph Smeets,1,20,173,68,96
112088,Martine Smeets,2,26,172,69,705
112089,Tjerk Marten Smeets,1,28,188,108,705
112090,Georg Smefjell,1,26,179,70,742
112091,Richard mehlk,1,22,190,100,259
112092,Petr mejc,1,19,175,65,256
112093,Adam Smelczyski,1,26,180,78,810
112094,Donna Smellie Clarke ,2,19,175,61,174
112095,Gavin Ramon Smellie,1,26,180,80,174
112096,Shane Edward Smeltz,1,30,184,0,716
112097,Serhiy Volodimirovich Smelyk,1,25,178,72,1084
112098,Marin Smeriak,1,23,183,81,941
112099,Abbondio Smerghetto,1,21,0,0,507
112100,Ferdinando Smerghetto,1,24,0,0,507
112101,Albert Peter Smessaert,1,19,0,0,1096
112102,Christ l Smet,2,31,172,68,96
112103,Jean Smet,1,0,0,0,96
112104,Kathleen Smet,2,30,164,56,96
112105,Marcus Marc Smet,1,25,182,63,96
112106,Omer Karel Smet,1,29,0,0,96
112107,Ren Smet,1,0,0,0,96
112108,Antoine Joseph Ghislain Tony Smet,1,30,0,0,96
112109,Ksenya Smetanenko Goncharova ,2,18,0,0,55
112110,Maksim Smetanin,1,22,185,70,557
112111,Raisa Petrovna Smetanina,2,23,162,53,978
112112,Justine Smethurst,2,21,178,77,66
112113,Yeldos Bakhtybayevich Smetov,1,23,167,60,535
112114,Adolphe Henri Smets,1,23,0,0,96
112115,Pierre Smets,1,22,193,109,96
112116,Jaroslav md,1,24,194,95,259
112117,Ladislav md,1,28,191,94,256
112118,Ladislav md,1,25,171,75,259
112119,Tanja mid,2,22,172,60,944
112120,Jana Smidakov Krompolcova,2,20,175,68,982
112121,Vclav mdl,1,24,192,84,259
112122,Lenka mdov,2,25,174,59,256
112123,Marie mdov,2,22,166,63,259
112124,Steen Lkkegaard SmidtJensen,1,23,185,85,273
112125,Hermann Smiel,1,31,0,0,399
112126,Karlheinz Smieszek,1,27,174,67,1150
112127,Krzysztof migiel,1,22,198,90,810
112128,Wadysaw Bolesaw migielski,1,23,170,65,810
112129,Cezary Bogusaw miglak,1,19,186,73,810
112130,Katrin migun,2,18,170,50,331
112131,Kristina migunVhi,2,16,168,59,331
112132,Gary Smikle,1,22,171,71,511
112133,Traves Jamie Smikle,1,20,183,84,511
112134,Ivan Smilenov,1,21,0,0,154
112135,Eric Boyd Smiley,1,41,188,72,498
112136,Ivan Smiljani,1,19,196,88,913
112137,Milan Smiljani,1,21,183,76,912
112138,Raymond Louis Nelson Ray Smillie,1,24,0,0,174
112139,Adel AlSmirani,1,20,182,80,1070
112140,Aleksandr Smirnov,1,26,178,70,874
112141,Aleksandr Viktorovich Smirnov,1,25,182,73,875
112142,Aleksandr Yevgenyevich Smirnov,1,29,183,83,874
112143,Aleksey Grigoryevich Smirnov,1,26,174,70,874
112144,Anatoly Vyacheslavovich Smirnov,1,18,172,62,978
112145,Andrey Vladislavovich Smirnov,1,19,172,62,978
112146,Dmitry Smirnov,1,23,174,99,874
112147,Mikhail Nikolayevich Smirnov,1,0,168,68,874
112148,Roman Petrovich Smirnov,1,23,183,72,874
112149,Sergey Smirnov,1,28,192,126,978
112150,Sergey Smirnov,1,27,194,91,978
112151,Vitaly Frilyevich Smirnov,1,25,191,94,1123
112152,Vladimir Mikhaylovich Smirnov,1,23,185,85,978
112153,Vladimir Smirnov,1,20,176,76,978
112154,Lyudmila Stanislavovna Smirnova Ulanova ,2,22,158,48,980
112155,Olga Vladimirovna Smirnova,2,25,164,55,874
112156,Svetlana Alekseyevna Smirnova Veresova ,2,34,163,61,874
112157,Irina Anatolyevna SmirnovaIlchenko,2,20,185,73,978
112158,Sergey Smiryagin,1,16,190,73,978
112159,Yevgeny Smiryagin,1,24,185,77,874
112160,Sandra Smisek,2,31,164,56,399
112161,Frank Smissaert,1,26,182,72,96
112162,Alexander Roelof Alex Smit,1,18,192,98,705
112163,Arij Smit,1,16,0,0,705
112164,Grietje Gretha Smit,2,26,167,60,705
112165,Jerry Anthony Smit,1,22,182,78,507
112166,Julia Elizabeth Smit,2,20,183,66,1096
112167,Marjan Smit,2,32,173,59,705
112168,Minouche Smit van der Hoogenband ,2,21,0,0,705
112169,Miloushka Yasemin Smit,2,23,178,70,705
112170,Ada Smith Miga ,2,24,0,0,413
112171,Adam Wyman Smith,1,20,165,0,1096
112172,Adrian Howard Smith,1,23,186,81,1096
112173,Alan Keith Smith,1,26,190,95,66
112174,Alan Philip Smith,1,36,170,85,716
112175,Aleni Smith,1,29,183,73,888
112176,Alexander David Alex Smith,1,24,183,115,413
112177,Norman Allan Smith,1,23,0,0,989
112178,Allison Glen Smith,2,16,166,54,66
112179,Amy Louise Smith,2,25,172,59,413
112180,Anabelle Smith,2,19,168,55,66
112181,Andrew Saeed Abdul Smith Qawee ,1,24,178,79,511
112182,Andrew Smith,1,29,191,89,66
112183,Andrew Michael Smith,1,24,180,72,413
112184,Anne Rosemary Smith,2,23,170,66,413
112185,Ann Lois Annie Smith Earthman ,2,21,174,61,1096
112186,Anna Gezina Annita Smith,2,28,167,63,705
112187,Arthur R. Smith,1,0,0,0,413
112188,Arthur Athelstan Smith,1,24,0,0,967
112189,Aubrey Smith,1,28,180,75,511
112190,Austin Smith,1,23,179,73,967
112191,Barry David Smith,1,27,168,60,413
112192,Rebecca Gwendolyn Becky Smith Wiber ,2,17,161,56,174
112193,Francis Bede Frank Smith,1,22,0,0,65
112194,Robert Bert Smith,1,22,0,0,413
112195,Beverly Ann Bev Smith,2,24,183,75,174
112196,Bevan Duncan Smith,1,22,193,83,716
112197,William Thomas Bill Smith,1,23,0,0,1096
112198,William Melvin Bill Smith Jr,1,24,0,0,1096
112199,William R. Bill Smith,1,0,0,0,967
112200,Robert Charles Bobbie Smith,1,0,0,0,967
112201,Robert Bobby Smith,1,0,0,0,498
112202,Brian Smith,1,29,180,67,413
112203,Bruce Smith,1,21,0,0,174
112204,Wallace Bre Bud Smith,1,19,169,62,1096
112205,C. H. Smith,1,0,0,0,413
112206,Callum Smith,1,21,180,74,413
112207,Calvin Smith,1,23,178,69,1096
112208,Carmen L. Smith Brown ,2,21,160,54,511
112209,Caroline Carol Smith Macias ,2,17,0,0,1096
112210,Carrie Smith,2,21,165,55,66
112211,Cecile Elaine Eustace Smith Hedstrom ,2,15,0,0,174
112212,Charles Sydney Smith,1,29,186,105,413
112213,Charles Earl Smith,1,42,0,0,382
112214,Charles Daniel H. Smith,1,23,208,100,1096
112215,Christian Smith,1,24,188,75,1096
112216,Christina Smith,2,33,168,73,174
112217,Christine Idris Smith,2,17,0,0,66
112218,Charles Kenneth Chuck Smith,1,23,186,80,1096
112219,Claire Smith,2,33,180,70,174
112220,Clark Smith,1,21,206,90,1096
112221,Colin W. Smith,1,43,182,83,470
112222,Colin Smith,1,24,185,84,413
112223,Daniel Smith,1,25,190,83,66
112224,John Daniel Danny Smith,1,20,185,80,80
112225,Darren Campbell Smith,1,30,177,73,716
112226,Darren Ross Smith,1,19,166,60,66
112227,Darryn Smith,1,25,190,81,967
112228,David Dave Smith,1,26,193,115,413
112229,David Dave Smith,1,21,183,85,66
112230,David James Dave Smith,1,34,170,63,664
112231,Oscar David Dave Smith,1,20,183,80,1096
112232,David Michael Smith,1,27,201,86,1096
112233,David Gregory Smith,1,24,171,65,66
112234,David J. Smith,1,40,0,0,967
112235,David Adley Smith Snchez,1,24,192,82,825
112236,David W. Smith,1,21,193,110,413
112237,Dean Bryan Smith BartonSmith ,1,24,182,82,66
112238,Finis Dean Smith,1,20,180,72,1096
112239,Donald Don Smith,1,20,180,75,1065
112240,Donald W. Don Smith,1,28,198,94,1096
112241,Donal Ian Brice Smith,1,26,0,0,716
112242,Dorothy Smith Brookes ,2,0,0,0,413
112243,Edgar Smith,1,22,193,90,174
112244,Eloise Smith,2,22,0,0,413
112245,Emile Smith,1,26,175,80,967
112246,Emily Smith,2,19,159,55,66
112247,Eric Smith,1,19,177,73,174
112248,Ernest Ernie Smith,1,0,173,0,498
112249,Ethel May Smith Stewart ,2,20,165,54,174
112250,Fanny Smith,2,17,166,58,1019
112251,Fiamma G. Smith Mini,2,25,0,0,433
112252,Fiona Lesley Smith Bell ,2,24,157,56,174
112253,Frank B. Smith,1,0,0,0,922
112254,Gary Smith,1,36,0,0,66
112255,Gary Smith,1,23,168,64,413
112256,Geoffrey Geoff Smith,1,26,173,61,413
112257,Geoffrey Geoff Smith,1,17,172,51,66
112258,George Smith,1,0,0,95,592
112259,George Warren Smith,1,18,173,68,174
112260,Gina Smith,2,30,175,66,174
112261,Glen Ernest Smith,1,24,190,110,413
112262,Gordon Smith,1,23,0,71,1096
112263,Gordon Smith,1,22,163,57,66
112264,Graeme Smith,1,20,189,87,413
112265,Donald Graham Smith,1,18,0,0,174
112266,Graham Smith,1,21,193,87,413
112267,Grant Leslie Smith,1,25,174,70,66
112268,Gregory Smith,1,19,180,71,174
112269,Owen Guinn Smith,1,28,187,79,1096
112270,Halvor Ramel Smith,1,24,186,78,742
112271,Edwin Harold Smith,1,19,0,0,1096
112272,Harrison Preserved Smith,1,23,0,0,1096
112273,Harry James Smith,1,23,178,66,1096
112274,Harry James A. Smith,1,21,0,0,1096
112275,Robert Harvey Smith,1,29,180,76,413
112276,Helen Leslie Smith Ius ,2,22,175,75,66
112277,Henry Smith,1,29,185,105,888
112278,Herbert Smith,1,30,0,0,413
112279,Herschel Albert Smith,1,24,0,0,1096
112280,Hilda Smith Williams ,2,18,0,0,413
112281,Reginald Joseph Hooley Smith,1,19,178,70,174
112282,Howard Dwight Smith,1,46,0,0,1096
112283,Howard Smith,1,27,182,91,415
112284,Howard Everett Smith,1,47,0,0,1096
112285,Hugh Smith,1,0,0,0,413
112286,Illoana Smith,2,19,157,40,174
112287,John David Jack Smith,1,25,0,0,174
112288,Jackie Smith,2,30,157,60,716
112289,James Hopkins Smith Jr,1,38,0,0,593
112290,James Macaulay Smith,1,25,180,74,1096
112291,James Samuel Lawrence Jamie Smith,1,27,0,0,716
112292,Janice Marie Jan Smith,2,18,169,66,1096
112293,Jane Caroline Smith,2,31,173,61,413
112294,Jane Elisabeth Smith,2,24,174,61,413
112295,Linda Janell Smith Carson ,2,17,169,57,1096
112296,Janet Margret Smith,2,19,173,53,413
112297,Jason Michael Smith,1,26,183,68,1096
112298,Jason R. Smith,1,24,185,85,1096
112299,Jason Matthew Smith,1,25,194,95,66
112300,Jeffery Itzen Smith,1,21,181,77,1181
112301,Jennifer Jenny Smith,2,16,149,43,66
112302,Jesse Aaron Smith,1,21,194,105,1096
112303,Jessica Lynn Smith Kooreman ,2,30,152,52,1096
112304,Jessica Lorene Smith,2,22,174,52,174
112305,Jillian Clare Smith Morgan ,2,26,161,55,716
112306,Hedley Maude Jim Smith McDougald ,2,22,0,0,174
112307,Joan Smith Miller ,2,24,164,61,1096
112308,Joseph M. Joe Smith,1,0,0,0,413
112309,John Smith,1,22,192,72,967
112310,John Alan Smith,1,22,174,64,1181
112311,John Walton Smith,1,22,188,83,1096
112312,John William Smith,1,23,170,62,1096
112313,Jonathan Scott Jon Smith,1,23,190,91,1096
112314,Jonathan Alan Smith,1,24,195,93,967
112315,Joyce Esther Smith Byatt ,2,34,169,52,413
112316,Julie M. Smith,2,28,162,0,1096
112317,Justus Ketchum Smith,1,26,0,0,1096
112318,Karen Louise Smith Norford ,2,25,161,58,66
112319,Susan Karen Smith,2,24,157,51,413
112320,Karin Kiefer Smith,2,20,167,62,1096
112321,Karl Smith,1,24,180,73,511
112322,Katherine May Katie Smith,2,26,180,79,1096
112323,Kelly Jayne Smith,2,33,156,58,413
112324,Kelsey Smith,2,21,163,58,716
112325,Kevin Smith,1,31,175,65,174
112326,Kevin Smith,1,23,185,85,413
112327,Kierra Smith,2,22,150,57,174
112328,Kimberly Frances Kim Smith Tarpy ,2,22,166,49,716
112329,Kirsten Louise Smith Hellier ,2,22,174,73,716
112330,Albertus Stephanus Kwagga Smith,1,23,180,90,967
112331,LaMont Smith,1,23,188,73,1096
112332,Lauren Smith,2,24,170,0,413
112333,Lawrie Edward Lawrie Smith,1,32,180,72,413
112334,Leah Smith,2,21,178,67,1096
112335,Leanne Smith,2,22,163,73,1096
112336,Leigh Smith,1,26,198,102,1096
112337,Lesley Smith,2,27,162,55,1183
112338,Leslie Lelete Smith,2,17,0,0,1096
112339,Lester Edward Smith,1,22,178,0,1096
112340,LisaAnne Smith,2,21,175,95,66
112341,Loree Smith,2,25,168,85,1096
112342,Louis Antoine Smith,1,19,184,76,413
112343,Luke Smith,1,21,204,95,66
112344,Lyle Smith Kildea ,2,18,169,56,66
112345,John Macauley Letchworth Smith,1,23,170,60,1096
112346,Malcolm Smith,1,37,0,0,111
112347,Amanda Jane Mandy Smith Barker ,2,20,169,60,716
112348,Mark Jeffrey Troy Smith,1,28,188,77,1096
112349,Marlene Elisabeth Smith,2,20,0,0,174
112350,Trevor Martin Smith,1,18,182,70,413
112351,Matt Smith,1,26,182,74,1096
112352,Matthew John Smith,1,22,174,73,66
112353,Maurice Leon Hugh Smith,1,23,190,90,511
112354,Melanie Ainsworth Smith Taylor ,2,34,170,57,1096
112355,Michele Mary Smith,2,29,177,70,1096
112356,Michele Orlando Smith,1,18,178,75,183
112357,Michelle Marie Smith De Bruin ,2,18,160,71,498
112358,Michael Cameron Mike Smith,1,21,195,98,174
112359,Miriam Smith,2,17,169,59,1096
112360,N. M. Smith,1,0,0,0,1114
112361,Nathan Smith,1,28,176,74,174
112362,Naydene Smith,2,24,180,68,967
112363,Nicholas Nick Smith,1,30,188,77,413
112364,Nigel Smith,1,24,172,71,413
112365,Johannes Olliver Smith,1,21,0,0,742
112366,Peter David Pete Smith,1,24,180,67,413
112367,Peter Pete Smith,1,45,189,101,413
112368,Phylis J. Smith Watt ,2,26,169,62,413
112369,Pieter Smith,1,21,192,75,967
112370,Pieter Smith,1,28,0,82,967
112371,Rachel Megan Smith,2,19,172,64,413
112372,Randolph William Randy Smith,1,26,192,88,174
112373,Raymond Charles Ray Smith,1,27,188,85,66
112374,Rebecca Katie Smith,2,27,174,64,716
112375,Richard Wallace Smith,1,37,173,80,1096
112376,Richard Smith,1,24,189,93,413
112377,Robert Rob Smith,1,22,180,73,174
112378,Robert Timothy David Robby Smith,1,29,183,127,1096
112379,Robert Carlisle Smith,1,27,0,0,174
112380,Robert Smith,1,43,183,86,413
112381,Robyn Selby Smith,2,31,177,69,66
112382,Rodney Stacey Smith,1,26,171,68,1096
112383,Roger Smith,1,28,185,79,80
112384,Roger David Smith,1,28,183,78,66
112385,Ronetta Jamilah Smith,2,24,168,59,511
112386,Ronald Anthony Ronnie Smith,1,19,174,57,413
112387,Ronald Ray Ronnie Ray Smith,1,19,173,73,1096
112388,Rosaire Smith,1,34,0,56,174
112389,Ross James Smith,1,23,194,80,66
112390,Rusty Smith,1,18,173,73,1096
112391,Rutger Smith,1,23,197,129,705
112392,Samantha Smith,2,20,175,62,413
112393,Sean Smith,1,22,167,66,1096
112394,Oluseyi Seyi Smith,1,25,190,95,174
112395,Shannon Smith,2,14,174,63,174
112396,Christopher St. John Sinjin Smith,1,39,190,86,1108
112397,Sofia Smith,2,25,168,59,419
112398,Sonia Smith,2,21,178,90,111
112399,Sophie Smith,2,26,181,68,66
112400,Stacey Lee Smith,2,25,0,0,1107
112401,Stanley Smith,1,23,136,54,87
112402,Stphane Vehrl Smith,1,27,173,70,138
112403,James Stephenson Steve Smith,1,19,185,70,413
112404,Steven Delano Steve Smith,1,31,200,100,1096
112405,Stephen Norwood Steve Smith,1,20,186,82,1096
112406,Steven Smith,1,21,170,67,413
112407,Susan Evelyn Smith Halak ,2,21,164,59,174
112408,Susan Evelyn Smith,2,23,170,68,413
112409,John Sutherland Suttie Smith,1,22,0,0,413
112410,Suzanne Suzi Smith,2,21,178,63,174
112411,Thomas Devine T. D. Smith,1,32,188,100,1096
112412,Tate Smith,1,26,187,92,66
112413,Edward Arthur Ted Smith,1,21,0,0,66
112414,Theodore Richard Ted Smith,1,19,0,0,1096
112415,Teray Smith,1,21,188,0,80
112416,Terence James George Smith,1,24,0,0,208
112417,Tom P. Smith,1,0,0,0,498
112418,Tommie C. Smith,1,24,191,84,1096
112419,Thomas Jefferson Tommy Smith,1,22,187,0,716
112420,Tony Lee Smith,1,30,187,83,716
112421,Warren Cummings Trace Smith,1,21,189,86,331
112422,Tracy Lee Smith,2,23,170,60,174
112423,Tracy Evans Smith,1,23,180,70,1096
112424,TreciaKaye Smith,2,28,185,76,511
112425,Trevor Keith Smith,1,27,183,79,66
112426,Trevor Smith,1,40,173,78,498
112427,Patricia Catherine M. Tricia Smith,2,19,178,75,174
112428,Trygve Smith,1,31,0,0,742
112429,Tyrone Mark Eugene Smith,1,23,183,74,111
112430,V. Smith,1,0,0,0,684
112431,Vaughan Andren Smith,1,19,185,87,1183
112432,Vera Virginia Smith Humpage ,2,19,0,0,174
112433,Veronica Cserepfalvi Smith,2,26,162,54,1096
112434,Vivienne Smith,2,15,162,63,498
112435,Walker Breeze Smith,1,23,180,78,1096
112436,Warwick B. Smith,1,30,172,78,413
112437,William Poultney Smith,1,38,0,0,1096
112438,William Alfred Smith,1,30,0,0,174
112439,William Faulder Smith,1,33,0,0,413
112440,Willie James Smith,1,28,173,73,1096
112441,Willie Smith,1,22,170,64,696
112442,William Alexander Willie Smith,1,19,0,0,967
112443,Winston Ricardo Smith,1,21,180,81,511
112444,Zoe Smith,2,18,159,58,413
112445,Lorenzo Smith,1,27,178,89,1107
112446,Charles Edward Smith ,1,20,185,75,1096
112447,Kimberly Ann Kim SmithGaucher,2,28,182,72,174
112448,Keli SmithPuzo,2,29,165,66,1096
112449,Susan SmithWalsh,2,24,163,51,498
112450,Lesley Anne Smither,2,22,163,63,413
112451,Forrest Custer Smithson,1,23,183,81,1096
112452,Adriana Gerarda Antonia Maria Anita Smits,2,21,170,68,705
112453,Eva Anna Gijsberta Smits van der Leede ,2,21,0,0,705
112454,Hans Karel Danil Smits,1,20,188,84,705
112455,Hendrik Hans Smits,1,20,0,0,705
112456,Jozef Jan Smits,1,22,185,74,96
112457,Sebastien Seppe Smits,1,22,180,72,96
112458,Amanda Jo Smock Thieschafer ,2,29,170,60,1096
112459,Mile Smodlaka,1,24,198,115,246
112460,Albert Art Smoke,1,0,148,0,174
112461,William Archibald Bill Smoke,1,26,180,68,1096
112462,Jeffrey Jeff Smoke,1,26,190,87,1096
112463,Vladimir Vlado Smokvina,1,15,0,0,1178
112464,Frits Smol,1,24,0,0,705
112465,Joanna Barbara Smolarek,2,22,162,56,810
112466,Harrie Smolders,1,36,183,75,705
112467,Joe Smole,1,22,182,70,1178
112468,Franc Smolej,1,23,178,76,1178
112469,Franc Smolej,1,27,0,0,1178
112470,Roman Smolej,1,21,174,78,1178
112471,Michal Smolen,1,22,181,70,1096
112472,Denisa Smolenov,2,19,182,69,941
112473,Yekaterina Vyacheslavovna Smolentseva,2,20,176,64,874
112474,Nina Nikolayevna Smoleyeva Nikitina ,2,20,175,72,978
112475,Olivia Smoliga,2,21,188,72,1096
112476,Jan Smolk,1,21,180,73,259
112477,Ladislav Smolk,1,27,0,0,259
112478,Drahomra Smolkov,2,17,158,45,259
112479,Yekaterina Anatolyevna Smolina,2,17,164,54,874
112480,Rafa Pawe Smoliski,1,23,197,97,810
112481,Wodzimierz Smoliski,1,22,180,87,810
112482,Zdzisaw Smoliski,1,21,178,106,810
112483,Tomislav Smoljanovi,1,23,190,91,246
112484,Josef Smolka,1,29,183,85,259
112485,Liubov Smolka Ruchkova ,2,27,170,60,978
112486,Ada Smolnikar,2,0,0,0,1178
112487,Tatjana Smolnikar,2,21,164,58,1178
112488,Irina Smolnikova,2,36,163,55,535
112489,Yury Vasilyevich Smolovoy,1,26,196,118,874
112490,Mariya Viktorovna Smolyachkova,2,19,177,76,93
112491,Yury Timofeyevich Smolyakov,1,23,176,67,978
112492,Yelena Smolyanova,2,26,174,85,1123
112493,Clement Eyer Smoot,1,20,0,0,1096
112494,Marina Smorodina,2,22,182,78,978
112495,Edward Ralph Teddy Smouha,1,18,0,0,413
112496,Peter Smrek,1,22,183,98,941
112497,Andreja Smrekar,2,16,168,60,1178
112498,Belma mrkovi,2,19,174,69,912
112499,Rejhan mrkovi,1,22,182,74,912
112500,Sigrid Smuda Frschl ,2,20,170,67,1150
112501,Gatis Smukulis,1,21,188,78,567
112502,Henricus Petrus Augustinus Johannes Henri Smulders,1,36,0,0,643
112503,Laura Smulders,2,18,170,73,705
112504,Marlies Jeannette Fransisca Marlies Smulders,2,22,184,78,705
112505,Stijn Smulders,1,21,194,92,96
112506,Anna Maria Ans Smuldersvan Gerwen,2,21,161,57,705
112507,Yelena Yuryevna Smurova,2,26,166,60,874
112508,Paitoon Smuthranond,1,33,164,65,1037
112509,Katerina Smutna,2,26,171,58,71
112510,Elizabeth Marie Liz Smylie Sayers ,2,25,166,58,66
112511,Jan Smyrak,1,21,176,77,810
112512,Harold Nelson Smyrk,1,16,0,0,413
112513,Alexia Smyrli,2,20,167,67,419
112514,Mykola Oleksandrovych Smyrnov,1,27,182,85,978
112515,Volodymyr Viktorovych Smyrnov,1,26,185,78,978
112516,Aleksandr Aleksandrovich Smyshlyayev,1,18,170,74,874
112517,Denis Smyslov,1,21,180,72,874
112518,Yury Sergeyevich Smyslov,1,40,169,70,978
112519,Ailish Smyth,2,29,171,64,498
112520,Charles Henry Harry Smyth,1,21,0,0,174
112521,Kate Smyth Harris ,2,35,165,50,66
112522,Martin Smyth,1,20,0,0,498
112523,Philip John Phil Smyth,1,22,183,80,66
112524,Randolph L. Randy Smyth,1,30,175,68,1096
112525,Risn Smyth,2,20,162,50,498
112526,Ryan Alexander Gordon Smyth,1,25,185,86,174
112527,Iain Smythe,1,31,180,77,174
112528,Mark Smythe,1,23,177,67,66
112529,Patricia Rosemary Pat Smythe Koechlin ,2,27,170,67,413
112530,Nekoda Anitia K. SmytheDavis,2,23,157,60,413
112531,liby Smdov,1,22,167,94,74
112532,Viktor najder,1,26,186,80,1178
112533,Snake Eater,1,0,0,0,673
112534,Dariusz Snarski,1,23,169,60,810
112535,Anthony Howard Tony Sneazwell,1,22,187,81,66
112536,Michal neberger,1,26,186,73,256
112537,LiisaMaria Sneck,2,29,167,75.5,350
112538,Danick Snelder,2,26,178,75,705
112539,Karen A. Snelgrove,2,27,172,69,174
112540,Alayna D. Snell Kidd ,2,23,160,58,1098
112541,Belinda Rose Snell,2,23,180,80,66
112542,Harry Astric Snell,1,31,0,0,1012
112543,Peter George Snell,1,21,179,80,716
112544,Charles Frederick Theodore Snelling,1,18,168,70,174
112545,Christopher Doyle Chris Snelling,1,18,175,80,66
112546,John W. Snelling,1,26,175,0,413
112547,Manu Snellinx,1,24,181,77,96
112548,Pentti Otto Rikhard Snellman,1,26,182,77,350
112549,Ioan Gabor Snep,1,22,192,94,861
112550,Doina Liliana SnepBlan,2,20,175,68,861
112551,Aivars nepsts,1,26,184,88,979
112552,John Andersen Snersrud,1,25,0,0,742
112553,Everardus Edu Snethlage,1,21,0,0,705
112554,Bronislav Snetkov,1,24,182,82,1088
112555,Arthur H. Sneyers,1,0,0,0,1082
112556,Willy Sneyers,1,42,181,73,96
112557,Sng Ju Wei,1,16,177,73,929
112558,Marion Amy Snider Munro ,2,22,166,57,174
112559,Emil Snider,1,20,185,73,1096
112560,Yevheniya Valerivna Snihur,2,24,171,61,1084
112561,Ivo Maurits Snijders,1,23,189,75,705
112562,Johannes Henricus Cornelis Jan Snijders,1,21,183,80,705
112563,Petrus Henricus Cornelis Peter Snijders,1,21,182,80,705
112564,Ingvild Nicoline Nerdrum Snildal,2,19,178,0,742
112565,Betsy Baxter Snite Riley ,2,17,0,0,1096
112566,Justin Snith,1,18,176,74,176
112567,Ihor Hryhorovych Snitko,1,17,190,81,1084
112568,Jurita nitko,2,21,171,67,567
112569,Evander Ronny Sno,1,21,188,90,705
112570,Christopher Chris Snode,1,17,173,72,413
112571,Henri Snoeck,1,0,0,0,96
112572,Jiske Snoeks,2,26,166,52,705
112573,Jrn Peter Snogdahl,1,25,0,0,273
112574,Mogens Eskild Snogdahl,1,26,0,0,273
112575,Emmelia Anne Emmy Snook Ayliffe ,2,18,0,0,66
112576,James Howard Snook,1,40,178,0,1096
112577,Ronald Charles Ron Snook,1,24,193,93,66
112578,Katarzyna Snopko,2,14,157,45,810
112579,Jerzy Snoppek,1,24,0,0,810
112580,Gril Snorroeggen,2,23,177,0,742
112581,Albert Willem Snouck Hurgronje,1,20,0,0,705
112582,Garth Snow,1,24,193,89,1096
112583,Stephen Leonard Steve Snow,1,21,172,75,1096
112584,Tiffany Snow,2,26,168,70,1096
112585,Paul SnowHansen,1,21,174,64,716
112586,John Jack Snowden,1,33,0,0,929
112587,Neil Lindsey Snowden,1,24,189,82,66
112588,Emma Laura Snowsill Frodeno ,2,27,161,48,66
112589,David Wilmer Dave Snuggerud,1,21,188,85,1096
112590,Rebecca Nicole Beki Snyder,2,20,157,77,1096
112591,Bradley Brad Snyder,1,20,196,130,174
112592,Katelin Snyder Guregian ,2,28,163,50,1096
112593,Kyle Frederick Snyder,1,20,180,102,1096
112594,Warren Bertram Snyder,1,21,180,0,174
112595,Glenn Andrew Mark Snyders,1,21,178,83,716
112596,Zenon Snylyk,1,23,170,68,1096
112597,Philippus Albertus Borman Philip Snyman,1,29,188,95,967
112598,Wayne Snyman,1,31,177,65,967
112599,Nataliya Anatolyevna Snytina Medvedtseva ,2,22,0,0,874
112600,Yekaterina Andreyevna Snytina,2,22,188,78,93
112601,So GilSan,1,22,169,70,738
112602,So Kam Tong,1,27,169,59,470
112603,So Sau Wah,1,18,180,74,470
112604,Shigeru So,1,23,178,60,514
112605,Takeshi So,1,31,178,60,514
112606,Michel Lon Marie Soalhat,1,30,0,0,362
112607,Jacqueline Soames,2,25,152,0,413
112608,Gheorghe Soare,1,0,0,0,861
112609,Nicolae Alexandru Soare,1,24,168,59,861
112610,Andr Soares,1,32,194,92,138
112611,Augusto Ramos Soares,1,25,165,58,1049
112612,Bruno Fraga Soares,1,30,180,77,139
112613,Conrad Paul Soares,1,25,175,70,753
112614,Ivo Ribeiro Soares,1,25,0,0,138
112615,Luis Soares,1,28,172,59,362
112616,Marcos Pinto Rizzo Soares,1,19,173,68,138
112617,Nbia Aparecida Soares,2,20,176,52,138
112618,Pedro Nuno de Almeida Soares,1,21,190,100,816
112619,Walter Luis Hime Pinheiro Soares,1,21,190,92,138
112620,Marcin Janusz Sobala,1,28,187,95,810
112621,Szymon Sobala,1,33,173,68,810
112622,Magorzata Sobaska Makowska ,2,27,165,50,810
112623,Vyacheslav Georgiyevich Sobchenko,1,23,187,86,978
112624,Anna Katarzyna Sobczak Wojtczak ,2,20,184,77,810
112625,Franciszek Sobczak,1,29,172,75,810
112626,Pawe Sobczak,1,31,179,88,810
112627,Ryszard Tadeusz Sobczak,1,24,184,78,810
112628,Pawe Szczepan Sobek,1,22,0,0,810
112629,Werner Sobek,1,30,0,0,399
112630,Jerzy Sobera,1,21,186,96,810
112631,Robert Sobera,1,25,191,86,810
112632,Ana Sofa Soberanes Gonzlez,2,19,157,59,656
112633,Avelino Sobern,1,20,182,73,656
112634,Rubn Sobern Riveiro,1,43,0,0,433
112635,Alex Sobers,1,17,188,66,87
